track_name,artist_name,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_uri
Happiness,Rex Orange County,279693,0.734,0.399,0.235,1.56e-06,5,0.161,-9.774,1,0.0334,105.645,3,0.197,26,spotify:track:2rXVtoLBHuXcNB5DVfIc9p
Loving Is Easy (feat. Benny Sings),Rex Orange County,155720,0.217,0.756,0.609,0.00482,3,0.0959,-7.927,1,0.0544,117.024,4,0.537,28,spotify:track:5EYi2rH4LYs6M21ZLOyQTx
D (Half Moon),DEAN,229360,0.246,0.512,0.765,0,7,0.0573,-5.252,1,0.136,169.709,4,0.519,61,spotify:track:3uA8SjMyDtwtt0jLPMQbVD
Don't Look Back,PREP,271800,0.396,0.736,0.421,0.00262,0,0.0875,-9.469,0,0.05,75.013,4,0.496,2,spotify:track:4Fhlg7UFKHbvBZgsHu6K89
Cherry Cola,Kuwada,184360,0.764,0.777,0.635,2.25e-06,5,0.155,-6.323,0,0.0392,138.04,4,0.653,56,spotify:track:44uCMdE6RWnkOFYTtbmUUc
How to Say Sorry,Middle School,217000,0.278,0.412,0.601,0,1,0.315,-5.894,0,0.208,51.649,4,0.501,29,spotify:track:50UZJFIsKu5NiFziKZdkmC
Through and Through,khai dreams,113684,0.383,0.851,0.424,0,6,0.0843,-9.307,1,0.0463,94.927,4,0.591,32,spotify:track:4RHyIzFRht2z17XeHB9dsF
Lemonade,Jeremy Passion,184085,0.726,0.519,0.198,0,8,0.142,-11.927,1,0.049,122.366,4,0.563,54,spotify:track:6Jt96y5MkmIH0b3B8t9IbX
you won't be there for me,slchld,182646,0.226,0.777,0.308,0,2,0.109,-6.483,0,0.0314,94.933,4,0.634,57,spotify:track:7vwhqiIfU8HqXhNgyy8ubR
I Might ◑,HONNE,255799,0.468,0.781,0.302,0.000183,1,0.141,-9.005,1,0.17,135.078,4,0.535,38,spotify:track:5xuYgLzLhNo5nsyLDC2Hse
Corduroy Dreams,Rex Orange County,206975,0.653,0.608,0.305,0,4,0.103,-14.037,1,0.053,113.818,4,0.222,26,spotify:track:02tvc9CFnTyHuSRlGeNv9w
Home,Luke Chiang,170914,0.228,0.798,0.341,5.28e-05,0,0.206,-7.773,1,0.0469,92.99,4,0.393,8,spotify:track:21xCXsuI6easPmJ9e25nkl
Remember Me,UMI,199227,0.456,0.84,0.344,3.36e-05,5,0.35,-8.613,0,0.0374,111.994,4,0.526,62,spotify:track:630Ug0XtmhhFvAKo0PNuEI
Sunflower,Rex Orange County,252231,0.646,0.384,0.765,0.00352,6,0.522,-4.463,1,0.0579,129.903,4,0.567,30,spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ
Every Time Around,Vansire,216337,0.234,0.742,0.556,0.73,1,0.108,-8.252,0,0.0262,110.995,4,0.721,0,spotify:track:22iZ9lazlmjPO9sp0uzUex
Drifting Away,khai dreams,192500,0.739,0.521,0.268,0.177,1,0.0718,-15.199,1,0.0407,119.879,4,0.272,29,spotify:track:6R5JpLDVRgRI6P2OQCjA4n
Jasmine,DPR LIVE,201511,0.331,0.597,0.486,0,8,0.14,-5.893,1,0.0986,137.68,4,0.397,64,spotify:track:2IgbYlOlFpiSFYnsqB39lM
SUGAR,BROCKHAMPTON,204533,0.449,0.453,0.538,0,1,0.19,-8.212,1,0.0638,122.973,4,0.516,68,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA
May I Ask,Luke Chiang,230548,0.407,0.718,0.357,0,2,0.0897,-8.843,1,0.0437,146.006,4,0.347,11,spotify:track:4pV3f1Nn5XtyA9x60rFan7
To Myself,DPR LIVE,213447,0.153,0.772,0.836,0,11,0.767,-6.075,1,0.186,119.974,4,0.708,55,spotify:track:1PCkbjg2mFmrGAqdP8LB8F
La Cienega,88rising,192607,0.506,0.61,0.318,0.000617,8,0.102,-9.95,1,0.148,109.491,3,0.214,54,spotify:track:3iGz75NJkqHubYUMRELLyP
Lost,Frank Ocean,234093,0.0272,0.913,0.603,0.000503,8,0.167,-4.892,1,0.226,123.061,4,0.497,80,spotify:track:3GZD6HmiNUhxXYf8Gch723
The Most Beautiful Thing,Bruno Major,235427,0.535,0.806,0.362,0.045,7,0.111,-10.381,1,0.0345,127.502,4,0.42,23,spotify:track:5unXHHcSQLGO19RuVqZB6d
Loretta,Ginger Root,190154,0.282,0.706,0.801,0.594,2,0.143,-5.646,1,0.0462,130.001,4,0.887,59,spotify:track:3eZqBNHlNA4lUsbAB6UmvD
Young,ADOY,219360,0.472,0.63,0.511,0,7,0.27,-7.232,1,0.0264,112.009,4,0.464,36,spotify:track:2N9udjvetx4OMCA0RLFYEC
Ai Đưa Em Về,TIA,233249,0.839,0.809,0.49,0,10,0.117,-7.08,0,0.0388,99.967,4,0.353,55,spotify:track:39TAKt2hL8sdhVTFCNfm2Y
You Feel Like,Hojean,195882,0.239,0.724,0.492,0.00159,7,0.0869,-8.264,0,0.0328,102.009,4,0.184,24,spotify:track:1EGtfMlDM9qOb0C0vQYz8H
Untitled,Rex Orange County,135707,0.905,0.567,0.199,0,9,0.131,-9.601,1,0.101,83.827,5,0.329,21,spotify:track:3PbV3ocgAp3Xn0omGFC0cG
Love & City Lights,YAØ,184941,0.443,0.562,0.406,2.61e-06,1,0.0673,-8.717,0,0.0357,170.039,4,0.325,41,spotify:track:2lGQJuNsRG289zdlZmDHR2
Casual,Jesse Barrera,200038,0.393,0.53,0.45,0,7,0.207,-10.006,1,0.168,67.467,4,0.412,26,spotify:track:4104eILuuQhhcJRkCwGHZE
Television / So Far So Good,Rex Orange County,262600,0.592,0.405,0.505,0,5,0.121,-7.75,1,0.0458,164.971,4,0.318,31,spotify:track:5OUTFH5acycdnf8OVo21Gv
SLOW DANCING IN THE DARK,Joji,209274,0.544,0.515,0.479,0.00598,3,0.191,-7.458,1,0.0261,88.964,4,0.284,80,spotify:track:0rKtyWc8bvkriBthvHKY8d
January,Verzache,196364,0.933,0.689,0.246,0.0534,4,0.113,-13.33,1,0.0379,87.985,4,0.18,52,spotify:track:4ufN2o3Rf6LN5Z0XaqJXIz
honey,boy pablo,254886,0.304,0.656,0.628,0.074,0,0.135,-10.161,1,0.0339,144.036,4,0.715,57,spotify:track:6pXe0HxGT1xufKGhZYqweC
Ocean~,Kuwada,185960,0.462,0.926,0.521,0.000117,5,0.108,-5.17,0,0.0408,115.403,4,0.534,37,spotify:track:4Hpi2QkO0Yl8OzirZuyY57
Afterthought,Joji,194871,0.398,0.668,0.547,0.0766,1,0.0931,-8.024,1,0.0353,83.5,4,0.192,65,spotify:track:6zvqq50PL7io0rprbkrYc9
Paragraphs,Luke Chiang,233513,0.841,0.462,0.357,1.04e-05,2,0.318,-9.476,1,0.055,97.579,5,0.188,10,spotify:track:4kEhwajTV4psTYa9FaWwac
Losing Touch,slchld,207758,0.823,0.5,0.506,0,1,0.373,-6.29,1,0.0527,84.719,4,0.248,0,spotify:track:0EDU6o6WBVoDulghHqLAwT
Dancing With The Devil,NIKI,162467,0.217,0.76,0.558,0.00321,5,0.119,-8.105,0,0.0455,102.057,4,0.462,46,spotify:track:6sjlDvvIQskeRtipoastyN
love,DEAN,258227,0.00125,0.582,0.67,0.000669,11,0.105,-6.69,1,0.0483,109.993,4,0.37,53,spotify:track:6wcRv0UBvEH9NCIA3IVyQs
Cold,Rich Brian,228433,0.368,0.648,0.734,0,0,0.0938,-6.289,1,0.298,167.044,4,0.196,48,spotify:track:0nKpHGrnuejevp6openGaF
Pluto Projector,Rex Orange County,267520,0.707,0.379,0.219,0.000691,5,0.118,-11.196,1,0.0307,79.786,4,0.188,75,spotify:track:4EWBhKf1fOFnyMtUzACXEc
I Like U,NIKI,267733,0.071,0.48,0.526,0,5,0.0879,-7.099,1,0.275,199.662,3,0.374,65,spotify:track:6f7BE3VcZScJx6n3wsf5Z3
You Might Be Sleeping,Jakob,147093,0.731,0.587,0.565,0.341,7,0.169,-9.249,1,0.0265,92.604,4,0.508,62,spotify:track:2KvbRojbZGMsWr1Nuj5n2f
Every Summertime,NIKI,215687,0.393,0.628,0.676,6.94e-05,6,0.0978,-4.227,1,0.0424,78.996,4,0.723,74,spotify:track:68HocO7fx9z0MgDU0ZPHro
Goodie Bag,Still Woozy,146390,0.821,0.739,0.522,0.00124,7,0.233,-12.304,0,0.151,138.263,4,0.619,72,spotify:track:4vHNeBWDQpVCmGbaccrRzi
Fantasy,khai dreams,170667,0.712,0.35,0.429,0,7,0.307,-13.14,1,0.131,169.901,4,0.207,30,spotify:track:0QMCxc6dP8ObzoJExJd5oc
Lover Boy,Phum Viphurit,236727,0.527,0.798,0.556,0.000353,11,0.0959,-8.597,1,0.0303,109.994,4,0.627,59,spotify:track:2rd4FH1cSaWGc0ZiUaMbX9
maybe we need a break,slchld,184833,0.766,0.446,0.409,0,9,0.0891,-4.812,1,0.0547,80.111,5,0.348,56,spotify:track:2P2r0647uy5pKUikGZ7q9B
track_name,artist_name,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_uri
MINT,SNEAKER KIDS,187383,0.109,0.773,0.688,0,10,0.107,-8.473,0,0.0801,112.998,4,0.454,34,spotify:track:6WYLilB7FiiVewawToS46d
Pop Star 팝스타,Peachy!,156694,0.0564,0.907,0.624,0.000591,4,0.128,-10.691,1,0.128,120.985,4,0.936,43,spotify:track:3mFxRJau0dXGjFmA9Y4Yda
bubble tea,Zamir,168653,0.182,0.777,0.698,0,8,0.0712,-6.099,0,0.304,81.921,4,0.656,45,spotify:track:30r61ftxU9BKOYmHbPPGdG
Okay,Alex Layne,205333,0.0301,0.627,0.772,0.00465,7,0.223,-8.822,1,0.0443,89.996,4,0.781,39,spotify:track:28R7w33jmrhQsQCai4XscJ
"sorry, i like you too",Burbank,190490,0.37,0.397,0.59,0,9,0.134,-8.344,1,0.0586,84.221,4,0.524,43,spotify:track:7pwm1FQKRcN3hf68GN4vom
Beneath the Mask,VGR,258000,0.11,0.673,0.572,0.0466,7,0.217,-6.871,0,0.173,80.007,3,0.174,38,spotify:track:2enmWcQkMyQc4GomGVKaQw
Morning Coffee (bubble ver.),Chevy,163067,0.387,0.952,0.551,4.8e-06,2,0.311,-8.21,1,0.0615,106.028,4,0.705,43,spotify:track:1K9CL16mm9bI5NQU3BzvVe
Sorbet,Galdive,196957,0.481,0.733,0.448,3.01e-05,0,0.11,-7.212,1,0.115,78.77,4,0.623,52,spotify:track:4LHGY9MUZUUUfUGaZ6nQwu
Wonder Why,Eli Noir,205871,0.166,0.843,0.635,0,5,0.0646,-3.527,0,0.0778,96.031,4,0.904,36,spotify:track:2qIh3qMlJR3JIOEzZubmrJ
Flyin' Hi,Zako,147316,0.846,0.47,0.673,0,5,0.738,-6.649,1,0.122,94.332,4,0.391,30,spotify:track:7HDEkHFTfnYeMsPf4t8AXO
Weakness,Eli Noir,152033,0.7,0.732,0.276,0,0,0.118,-9.756,0,0.0505,109.781,4,0.905,41,spotify:track:61lAlWCUAhCC5OkFk4aG0j
eighty-five,again&again,192316,0.09,0.71,0.618,3.93e-05,11,0.141,-8.865,0,0.0598,94.995,4,0.797,42,spotify:track:3QqdwK6b3QTRIWkT9oNYb1
BUBBLE TEA,dark cat,243375,0.182,0.753,0.669,0.0774,2,0.442,-7.39,1,0.0505,159.994,4,0.66,29,spotify:track:4YMvlMYV3hD8emKCprfb4N
Wii Date,City Girl,178065,0.236,0.774,0.468,1.67e-06,8,0.157,-10.217,1,0.303,154.976,4,0.59,45,spotify:track:2bM3ptRxLbPQngcYwKGDfI
Maybe I,Galdive,195176,0.811,0.697,0.488,0.0286,3,0.106,-5.2,0,0.206,170.0,4,0.588,38,spotify:track:59sATtKOW6fC418Z6y4fOv
Feelin' So Damn Fine,Park Bird,228204,0.495,0.714,0.503,1.18e-06,1,0.0873,-6.267,1,0.0447,95.021,4,0.868,36,spotify:track:6LLCjwgEkJNXAYY9w1oKBO
on the move,Zamir,222500,0.49,0.703,0.537,1.17e-06,1,0.112,-6.949,0,0.194,96.038,4,0.343,45,spotify:track:2DBnavN8wezUzjkq86PdqA
Ctrl R,Luxid,199889,0.307,0.743,0.632,0,4,0.151,-7.17,0,0.0305,109.972,4,0.578,42,spotify:track:0F8SVNd2tFXkWFLG6gCyBW
track_name,artist_name,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_uri
Goshen '97,Strand of Oaks,180387,0.000525,0.324,0.903,0.371,9,0.188,-2.131,1,0.106,138.096,4,0.28,0,spotify:track:7cI7RYPQUSwyTF9O5AI04F
Too Fake,Hockey,247413,0.026,0.668,0.653,7.3e-05,1,0.11,-7.752,1,0.056,138.45,4,0.506,31,spotify:track:7mBJfKBkCOThuQeRG4GAj6
Cold Cold Man,Saint Motel,230773,0.00652,0.613,0.661,0,9,0.0976,-4.984,1,0.0263,110.978,4,0.509,62,spotify:track:6RKGBcDtgzXx21zUjpeu6F
Hannah Hunt,Vampire Weekend,237973,0.717,0.345,0.313,0.000822,4,0.1,-10.098,1,0.0681,207.969,4,0.164,0,spotify:track:3t87C08isN6yw2DnWOorLm
Electricityscape,The Strokes,213200,0.0022,0.382,0.882,0.144,11,0.0776,-4.166,1,0.0429,140.034,4,0.57,43,spotify:track:0bZdpukYLaMgtR4LCUhTDp
Hurricane Jane,Black Kids,272960,0.00624,0.681,0.803,1.67e-05,1,0.115,-5.161,0,0.028,112.892,4,0.695,26,spotify:track:1fezQUiuOB2Tp8NbPdaUXO
Soundcheck,Catfish and the Bottlemen,261560,0.00112,0.602,0.749,0.0764,2,0.413,-5.794,1,0.0385,135.041,4,0.618,0,spotify:track:0QsYUZLLqNKaSZM6VUxJVx
80's Comedown Machine,The Strokes,298613,0.00583,0.488,0.503,0.809,0,0.101,-8.89,1,0.0326,144.035,4,0.38,52,spotify:track:2lffRiAET2Xt6BNb4EmkS2
Ms. Jackson,Outkast,270507,0.143,0.843,0.806,0,4,0.0771,-5.946,0,0.269,94.948,4,0.613,78,spotify:track:0I3q5fE6wg7LIfHGngUTnV
Junk Of The Heart (Happy),The Kooks,187253,0.0212,0.604,0.894,0,2,0.0299,-5.0,1,0.037,145.017,4,0.901,60,spotify:track:2jZgzSxNSg1hTCq0ewWHGJ
Private Affair,The Virgins,169387,0.0148,0.644,0.799,0.000189,2,0.0807,-3.093,0,0.0548,127.978,4,0.859,21,spotify:track:4M0y4hzRq9kDB1W6H6S6io
Oxford Comma,Vampire Weekend,195733,0.114,0.694,0.711,0.00124,0,0.0433,-4.237,1,0.0517,119.516,4,0.974,0,spotify:track:2Ml0l8YWJLQhPrRDLpQaDM
Thank God for Girls,Weezer,209102,0.0467,0.555,0.904,0,7,0.0972,-4.575,1,0.0508,95.014,4,0.4,0,spotify:track:5idWVTppblU7fRpbQjIjYl
Fernando Pando,The Virgins,256800,0.0762,0.548,0.51,0,9,0.136,-5.197,1,0.0647,105.141,4,0.452,21,spotify:track:1PCj1ymIagV0psvHeeMqAI
GfC,Albert Hammond Jr,188960,0.0171,0.606,0.817,0.258,0,0.137,-5.666,1,0.0331,129.999,4,0.369,25,spotify:track:2wm3tJarIFNydVe0lRiBN9
She Moves In Her Own Way,The Kooks,169307,0.239,0.41,0.803,0,7,0.103,-5.363,1,0.0623,153.315,4,0.814,68,spotify:track:5xoUgPXbMNUmoHU0Enwtwq
Teen Lovers,The Virgins,133067,0.02,0.714,0.928,5.49e-06,1,0.321,-2.808,1,0.071,122.059,4,0.763,24,spotify:track:3raa3sIRboBZqJXsBwuuNG
Nothing More,Guards,229870,0.0268,0.541,0.751,0.000341,6,0.0964,-8.116,1,0.0352,90.975,4,0.845,23,spotify:track:11Av7NIWdRnaZq7Dj3gOmg
12:51,The Strokes,153133,0.312,0.451,0.889,0.8,4,0.558,-3.838,1,0.0379,145.056,4,0.592,62,spotify:track:6Yu1OL8I0D4vjOzYdsXYGK
Losing Touch,Albert Hammond Jr,234999,0.00385,0.635,0.745,0.0577,2,0.303,-4.613,1,0.0335,138.029,4,0.619,0,spotify:track:4DKvKZ2bDKmK53alg9I9PM
Good To Sea,Pinback,191933,0.501,0.774,0.776,0.000527,7,0.513,-7.846,1,0.0285,100.006,4,0.928,0,spotify:track:7DSd4vlyWgsxhI663M5hgZ
Last Nite,The Strokes,193051,0.0285,0.624,0.91,0.000198,0,0.0789,-5.703,1,0.0297,104.042,4,0.767,70,spotify:track:7kzKAuUzOITUauHAhoMoxA
On the Other Side,The Strokes,276507,0.00367,0.605,0.811,0.000116,10,0.135,-2.341,1,0.0316,108.992,4,0.548,49,spotify:track:6oqJLFTbJ6PkgPfU0Mtjix
Welcome To Japan,The Strokes,230827,0.00233,0.705,0.666,0.0149,2,0.174,-7.23,0,0.0303,124.032,4,0.646,59,spotify:track:7bfocP7GYoLOutUYpTI8tx
Say It Ain't So,Weezer,256880,0.00328,0.635,0.435,6.78e-06,3,0.071,-7.521,1,0.031,76.098,4,0.459,0,spotify:track:4YPhn26bIFm2KUkL1VLzQG
Step,Vampire Weekend,251627,0.591,0.624,0.724,7.79e-06,10,0.101,-7.113,1,0.101,78.008,4,0.624,0,spotify:track:78J9MBkAoqfvyeEpQKJDzD
(If You're Wondering If I Want You To) I Want You To,Weezer,208773,0.00163,0.695,0.873,0.000198,11,0.154,-5.722,0,0.0392,110.021,4,0.799,46,spotify:track:09aDV0TC2RfWFU5IwZfIdG
Ghosting,Mother Mother,288000,0.337,0.611,0.618,0.00254,11,0.108,-5.129,1,0.0258,92.012,4,0.204,0,spotify:track:6tS6kNSPYD1BZbBOg7YiYM
South,Hippo Campus,231469,0.174,0.532,0.548,0.0033,1,0.108,-6.521,1,0.0291,130.114,4,0.443,56,spotify:track:64TjzuxG5PJ7payjphrOC0
Born Slippy,Albert Hammond Jr,244214,0.0211,0.635,0.856,0.00217,7,0.136,-4.992,1,0.0294,110.017,4,0.618,0,spotify:track:6WTDw05w3cjCOw7pQeP9EA
She's Expensive,The Virgins,171760,0.0634,0.733,0.828,0,0,0.115,-4.402,1,0.121,115.035,4,0.567,16,spotify:track:2yiWgkXBjtqnTZcrZN994D
The Beat Comes,Snowden,274613,0.0103,0.503,0.731,6.63e-05,1,0.0998,-6.383,1,0.0301,130.066,4,0.247,0,spotify:track:1TqcrCmEx45KBjxAEdwFu7
Heaven,The Walkmen,262293,9.97e-05,0.369,0.905,0.191,9,0.125,-6.25,1,0.0561,157.998,4,0.535,45,spotify:track:3US6iSyLP2uS07gjjU2ZkG
Ask Me Anything,The Strokes,189973,0.55,0.376,0.31,0.841,8,0.147,-9.79,1,0.0332,131.566,4,0.461,42,spotify:track:6THqWFqcUAAB7At66622Wr
I'm Not Gonna Teach Your Boyfriend How to Dance with You,Black Kids,217707,0.000343,0.478,0.927,0,0,0.359,-4.266,1,0.047,125.346,4,0.775,42,spotify:track:46BMGjAnLVVR1gZcayw93j
Santeria,Sublime,183200,0.0223,0.673,0.772,1.23e-06,1,0.141,-5.246,0,0.0427,90.356,4,0.585,0,spotify:track:6cJqlSO19vsfCsH1FeFI35
Impressions of You,The Virgins,238120,0.145,0.692,0.547,0.00154,9,0.131,-6.564,1,0.0269,105.449,4,0.482,0,spotify:track:2HC2uuwtW6bEcefwy7GUC6
Taking Pictures Of You,The Kooks,161982,0.196,0.66,0.522,0,2,0.356,-7.754,1,0.0323,135.825,4,0.524,57,spotify:track:4lMwlBtIrYootJyUTTs3SE
Under Cover of Darkness,The Strokes,235547,0.00433,0.35,0.775,0.283,11,0.0676,-3.364,1,0.054,199.866,4,0.588,64,spotify:track:6u0x5ad9ewHvs3z6u9Oe3c
San Francisco,The Mowgli's,173093,0.0215,0.307,0.847,0,11,0.0783,-4.215,1,0.0551,93.072,4,0.34,48,spotify:track:2eQOMQkStoRUQyq6HGh1iG
You Only Live Once,The Strokes,189227,0.0238,0.63,0.908,0.592,11,0.116,-2.42,1,0.0326,120.522,4,0.968,68,spotify:track:4fPBB44eDH71YohayI4eKV
Killing Lies,The Strokes,228733,0.00155,0.504,0.806,0.799,6,0.158,-4.955,1,0.0388,120.205,4,0.921,40,spotify:track:0HaELdKUUyrNiDzuADLEoa
TouchÃ©,Albert Hammond Jr,184398,0.00181,0.573,0.904,0.572,2,0.124,-4.43,1,0.112,153.023,4,0.742,0,spotify:track:7JdJ5odgoNrcU6TcTCLqai
California Girls,The Miracals,176677,0.0254,0.697,0.853,0.0188,9,0.677,-5.033,1,0.0254,107.065,4,0.928,5,spotify:track:7o0Zz4CwpqdImsEoPeIoPM
Rich Girls,The Virgins,180120,0.00157,0.749,0.82,1.22e-06,10,0.279,-5.755,0,0.034,109.558,4,0.721,46,spotify:track:58F6iKkYdIccktJ8i8BuQQ
In Transit,Albert Hammond Jr,212680,0.00202,0.468,0.715,0.733,4,0.087,-3.101,0,0.0558,141.01,4,0.6,42,spotify:track:1Jte640nBiOWyuD7N0odNZ
Talk To Me,Kopecky,173827,0.00127,0.733,0.743,0.0152,0,0.0923,-6.707,1,0.03,130.002,4,0.557,0,spotify:track:6DXxNwGTutl5cnAYJkiLVm
11th Dimension,Julian Casablancas,243333,0.00164,0.574,0.925,0.0243,6,0.115,-2.766,0,0.0463,125.501,4,0.369,51,spotify:track:6i99ThziImjuFABb8rUQvy
Razorblade,The Strokes,208133,0.00201,0.394,0.859,0.233,9,0.1,-3.851,1,0.0409,136.075,5,0.511,53,spotify:track:4UF1eupXP9Zz5GpYepyOxI
Finding Something To Do,Hellogoodbye,175320,6.2e-05,0.484,0.942,0,5,0.344,-4.682,1,0.0587,125.028,4,0.631,0,spotify:track:5eVokUW5B0OcThf5zWtsxd
You Can Call Me Al,Paul Simon,280000,0.182,0.776,0.763,0.00647,5,0.077,-8.124,1,0.0534,128.433,4,0.82,72,spotify:track:0qxYx4F3vm1AOnfux6dDxP
Think I Wanna Die,Someone Still Loves You Boris Yeltsin,169320,0.0107,0.629,0.718,0.00011,0,0.142,-8.753,1,0.0379,72.417,4,0.749,5,spotify:track:45s3NSeLxtP2ptB98wiqb3
Is This It,The Strokes,151333,0.147,0.667,0.692,3.75e-05,5,0.349,-8.361,1,0.0285,96.022,4,0.846,56,spotify:track:0jBE7Fn78EAvmIs3dCd6GO
Tap Out,The Strokes,222360,0.0176,0.737,0.745,0.381,9,0.306,-5.944,1,0.0351,115.989,4,0.629,52,spotify:track:2ThdB23G9Rgf1ExndFGEEg
Two Weeks,Grizzly Bear,243160,0.289,0.537,0.712,0.00568,5,0.08,-5.597,1,0.0286,159.871,4,0.704,62,spotify:track:0iTpQYzJnYgh7kIxyq8A2O
Cancel On Me,Bombay Bicycle Club,328720,0.00686,0.541,0.86,0.376,4,0.119,-6.848,1,0.0383,146.006,4,0.461,31,spotify:track:7jYDnZbPuStlOxYV086moY
